Product;week;month;year;unit
ITEM006;37;10;2025;147.2
ITEM006;38;10;2025;163.1
ITEM006;39;10;2025;140.3
ITEM006;40;10;2025;159.9
ITEM006;41;11;2025;145.0
ITEM006;42;11;2025;124.3
ITEM006;43;11;2025;111.6
ITEM006;44;11;2025;124.6
ITEM006;45;12;2025;133.6
ITEM006;46;12;2025;131.5
ITEM006;47;12;2025;221.7
ITEM006;48;12;2025;208.5
ITEM006;49;12;2025;225.0
ITEM006;50;12;2025;209.4
ITEM006;51;12;2025;194.3
ITEM006;52;12;2025;110.0
ITEM006;1;1;2026;138.9
ITEM006;2;1;2026;113.4
ITEM006;3;1;2026;116.1
ITEM006;4;1;2026;158.4
ITEM006;5;2;2026;145.4
ITEM006;6;2;2026;151.8
ITEM006;7;2;2026;167.3
ITEM006;8;2;2026;173.9
ITEM006;9;3;2026;167.6
ITEM006;10;3;2026;194.9
ITEM006;11;3;2026;207.3
ITEM006;12;3;2026;172.4
ITEM006;13;4;2026;204.1
ITEM006;14;4;2026;191.7
ITEM006;15;4;2026;204.9
ITEM006;16;4;2026;199.3
ITEM006;17;5;2026;249.1
ITEM006;18;5;2026;228.0
ITEM006;19;5;2026;227.0
ITEM006;20;5;2026;235.4
ITEM006;21;6;2026;231.4
ITEM006;22;6;2026;238.4
ITEM006;23;6;2026;244.8
ITEM006;24;6;2026;225.4
ITEM006;25;7;2026;244.7
ITEM006;26;7;2026;227.0
ITEM006;27;7;2026;236.9
ITEM006;28;7;2026;219.2
ITEM006;29;8;2026;235.1
ITEM006;30;8;2026;231.7
ITEM006;31;8;2026;212.0
ITEM006;32;8;2026;240.9
ITEM006;33;9;2026;204.9
ITEM006;34;9;2026;172.9
ITEM006;35;9;2026;197.3
ITEM006;36;9;2026;204.5
ITEM006;37;10;2026;163.5
ITEM006;38;10;2026;145.7
ITEM006;39;10;2026;168.8
ITEM006;40;10;2026;150.4
ITEM006;41;11;2026;147.3
ITEM006;42;11;2026;142.4
ITEM006;43;11;2026;128.3
ITEM006;44;11;2026;125.7
ITEM006;45;12;2026;122.4
ITEM006;46;12;2026;124.1
ITEM006;47;12;2026;225.6
ITEM006;48;12;2026;200.7
ITEM006;49;12;2026;228.2
ITEM006;50;12;2026;207.7
ITEM006;51;12;2026;228.5
ITEM006;52;12;2026;155.5
ITEM007;27;7;2023;56.2
ITEM007;28;7;2023;54.7
ITEM007;29;8;2023;60.3
ITEM007;30;8;2023;51.1
ITEM007;31;8;2023;53.4
ITEM007;32;8;2023;49.5
ITEM007;33;9;2023;44.8
ITEM007;34;9;2023;40.2
ITEM007;35;9;2023;39.3
ITEM007;36;9;2023;40.4
ITEM007;37;10;2023;44.2
ITEM007;38;10;2023;25.6
ITEM007;39;10;2023;28.3
ITEM007;40;10;2023;35.8
ITEM007;41;11;2023;33.2
ITEM007;42;11;2023;25.1
ITEM007;43;11;2023;27.4
ITEM007;44;11;2023;32.3
ITEM007;45;12;2023;24.1
ITEM007;46;12;2023;25.8
ITEM007;47;12;2023;51.0
ITEM007;48;12;2023;58.0
ITEM007;49;12;2023;58.6
ITEM007;50;12;2023;0.0
ITEM007;51;12;2023;53.0
ITEM007;52;12;2023;20.7
ITEM007;1;1;2024;26.3
ITEM007;2;1;2024;30.2
ITEM007;3;1;2024;23.9
ITEM007;4;1;2024;30.5
ITEM007;5;2;2024;38.0
ITEM007;6;2;2024;31.2
ITEM007;7;2;2024;31.5
ITEM007;8;2;2024;36.6
ITEM007;9;3;2024;46.2
ITEM007;10;3;2024;38.5
ITEM007;11;3;2024;38.5
ITEM007;12;3;2024;49.1
ITEM007;13;4;2024;58.6
ITEM007;14;4;2024;41.4
ITEM007;15;4;2024;56.3
ITEM007;16;4;2024;52.8
ITEM007;17;5;2024;53.6
ITEM007;18;5;2024;57.5
ITEM007;19;5;2024;55.5
ITEM007;20;5;2024;63.9
ITEM007;21;6;2024;55.5
ITEM007;22;6;2024;66.0
ITEM007;23;6;2024;62.2
ITEM007;24;6;2024;57.2
ITEM007;25;7;2024;61.9
ITEM007;26;7;2024;0.0
ITEM007;27;7;2024;56.0
ITEM007;28;7;2024;60.2
ITEM007;29;8;2024;49.8
ITEM007;30;8;2024;49.5
ITEM007;31;8;2024;54.2
ITEM007;32;8;2024;54.7
ITEM007;33;9;2024;49.8
ITEM007;34;9;2024;47.6
ITEM007;35;9;2024;41.9
ITEM007;36;9;2024;51.0
ITEM007;37;10;2024;42.9
ITEM007;38;10;2024;32.5
ITEM007;39;10;2024;40.5
ITEM007;40;10;2024;37.6
ITEM007;41;11;2024;0.0
ITEM007;42;11;2024;27.6
ITEM007;43;11;2024;31.9
ITEM007;44;11;2024;23.2
ITEM007;45;12;2024;26.0
ITEM007;46;12;2024;23.3
ITEM007;47;12;2024;49.7
ITEM007;48;12;2024;51.3
ITEM007;49;12;2024;53.9
ITEM007;50;12;2024;53.4
ITEM007;51;12;2024;0.0
ITEM007;52;12;2024;28.2
ITEM007;1;1;2025;19.5
ITEM007;2;1;2025;21.4
ITEM007;3;1;2025;28.7
ITEM007;4;1;2025;26.4
ITEM007;5;2;2025;0.0
ITEM007;6;2;2025;33.6
ITEM007;7;2;2025;39.0
ITEM007;8;2;2025;35.7
ITEM007;9;3;2025;45.6
ITEM007;10;3;2025;46.0
ITEM007;11;3;2025;56.0
ITEM007;12;3;2025;52.6
ITEM007;13;4;2025;42.7
ITEM007;14;4;2025;50.7
ITEM007;15;4;2025;45.4
ITEM007;16;4;2025;58.3
ITEM007;17;5;2025;61.0
ITEM007;18;5;2025;54.2
ITEM007;19;5;2025;53.8
ITEM007;20;5;2025;54.3
ITEM007;21;6;2025;67.5
ITEM007;22;6;2025;62.3
ITEM007;23;6;2025;66.2
ITEM007;24;6;2025;58.4
ITEM007;25;7;2025;57.4
ITEM007;26;7;2025;57.3
ITEM007;27;7;2025;57.4
ITEM007;28;7;2025;59.0
ITEM007;29;8;2025;55.0
ITEM007;30;8;2025;57.3
ITEM007;31;8;2025;52.4
ITEM007;32;8;2025;48.1
ITEM007;33;9;2025;50.2
ITEM007;34;9;2025;51.7
ITEM007;35;9;2025;42.4
ITEM007;36;9;2025;46.3
ITEM007;37;10;2025;41.1
ITEM007;38;10;2025;31.3
ITEM007;39;10;2025;0.0
ITEM007;40;10;2025;0.0
ITEM007;41;11;2025;38.3
ITEM007;42;11;2025;33.6
ITEM007;43;11;2025;24.0
ITEM007;44;11;2025;16.8
ITEM007;45;12;2025;22.2
ITEM007;46;12;2025;14.6
ITEM007;47;12;2025;55.6
ITEM007;48;12;2025;55.2
ITEM007;49;12;2025;46.4
ITEM007;50;12;2025;0.0
ITEM007;51;12;2025;58.4
ITEM007;52;12;2025;25.0
ITEM007;1;1;2026;34.1
ITEM007;2;1;2026;0.0
ITEM007;3;1;2026;29.9
ITEM007;4;1;2026;33.5
ITEM007;5;2;2026;32.9
ITEM007;6;2;2026;31.0
ITEM007;7;2;2026;32.7
ITEM007;8;2;2026;44.9
ITEM007;9;3;2026;0.0
ITEM007;10;3;2026;47.2
ITEM007;11;3;2026;45.4
ITEM007;12;3;2026;52.3
ITEM007;13;4;2026;48.2
ITEM007;14;4;2026;54.9
ITEM007;15;4;2026;54.4
ITEM007;16;4;2026;61.5
ITEM007;17;5;2026;67.7
ITEM007;18;5;2026;54.8
ITEM007;19;5;2026;61.6
ITEM007;20;5;2026;74.9
ITEM007;21;6;2026;61.4
ITEM007;22;6;2026;61.7
ITEM007;23;6;2026;69.9
ITEM007;24;6;2026;63.9
ITEM007;25;7;2026;64.6
ITEM007;26;7;2026;71.9
ITEM007;27;7;2026;65.5
ITEM007;28;7;2026;59.4
ITEM007;29;8;2026;65.8
ITEM007;30;8;2026;56.9
ITEM007;31;8;2026;54.4
ITEM007;32;8;2026;59.5
ITEM007;33;9;2026;53.4
ITEM007;34;9;2026;55.3
ITEM007;35;9;2026;58.9
ITEM007;36;9;2026;38.9
ITEM007;37;10;2026;42.3
ITEM007;38;10;2026;41.2
ITEM007;39;10;2026;33.2
ITEM007;40;10;2026;0.0
ITEM007;41;11;2026;36.9
ITEM007;42;11;2026;0.0
ITEM007;43;11;2026;38.9
ITEM007;44;11;2026;28.8
ITEM007;45;12;2026;30.7
ITEM007;46;12;2026;35.3
ITEM007;47;12;2026;51.0
ITEM007;48;12;2026;56.0
ITEM007;49;12;2026;49.6
ITEM007;50;12;2026;55.9
ITEM007;51;12;2026;55.1
ITEM007;52;12;2026;33.2
ITEM008;15;4;2021;16.5
ITEM008;16;4;2021;14.4
ITEM008;17;5;2021;17.9
ITEM008;18;5;2021;15.1
ITEM008;19;5;2021;16.1
ITEM008;20;5;2021;18.1
ITEM008;21;6;2021;13.3
ITEM008;22;6;2021;17.5
ITEM008;23;6;2021;19.0
ITEM008;24;6;2021;18.5
ITEM008;25;7;2021;0.0
ITEM008;26;7;2021;14.9
ITEM008;27;7;2021;10.6
ITEM008;28;7;2021;18.5
ITEM008;29;8;2021;22.1
ITEM008;30;8;2021;12.7
ITEM008;31;8;2021;18.3
ITEM008;32;8;2021;20.4
ITEM008;33;9;2021;12.5
ITEM008;34;9;2021;13.0
ITEM008;35;9;2021;13.5
ITEM008;36;9;2021;13.6
ITEM008;37;10;2021;12.5
ITEM008;38;10;2021;9.8
ITEM008;39;10;2021;12.3
ITEM008;40;10;2021;8.8
ITEM008;41;11;2021;10.5
ITEM008;42;11;2021;8.8
ITEM008;43;11;2021;3.2
ITEM008;44;11;2021;11.9
ITEM008;45;12;2021;6.1
ITEM008;46;12;2021;11.7
ITEM008;47;12;2021;18.1
ITEM008;48;12;2021;15.5
ITEM008;49;12;2021;16.4
ITEM008;50;12;2021;16.8
ITEM008;51;12;2021;14.4
ITEM008;52;12;2021;7.2
ITEM008;1;1;2022;9.7
ITEM008;2;1;2022;0.0
ITEM008;3;1;2022;8.6
ITEM008;4;1;2022;7.9
ITEM008;5;2;2022;7.2
ITEM008;6;2;2022;11.3
ITEM008;7;2;2022;8.7
ITEM008;8;2;2022;13.8
ITEM008;9;3;2022;14.7
ITEM008;10;3;2022;0.0
ITEM008;11;3;2022;15.2
ITEM008;12;3;2022;15.2
ITEM008;13;4;2022;16.6
ITEM008;14;4;2022;17.0
ITEM008;15;4;2022;16.4
ITEM008;16;4;2022;19.0
ITEM008;17;5;2022;15.7
ITEM008;18;5;2022;0.0
ITEM008;19;5;2022;14.6
ITEM008;20;5;2022;16.3
ITEM008;21;6;2022;0.0
ITEM008;22;6;2022;18.1
ITEM008;23;6;2022;0.0
ITEM008;24;6;2022;0.0
ITEM008;25;7;2022;12.6
ITEM008;26;7;2022;15.0
ITEM008;27;7;2022;19.5
ITEM008;28;7;2022;16.1
ITEM008;29;8;2022;18.2
ITEM008;30;8;2022;12.2
ITEM008;31;8;2022;19.5
ITEM008;32;8;2022;11.0
ITEM008;33;9;2022;5.3
ITEM008;34;9;2022;14.4
ITEM008;35;9;2022;13.9
ITEM008;36;9;2022;11.2
ITEM008;37;10;2022;13.5
ITEM008;38;10;2022;13.0
ITEM008;39;10;2022;12.1
ITEM008;40;10;2022;8.8
ITEM008;41;11;2022;7.8
ITEM008;42;11;2022;0.0
ITEM008;43;11;2022;0.0
ITEM008;44;11;2022;12.0
ITEM008;45;12;2022;7.3
ITEM008;46;12;2022;0.0
ITEM008;47;12;2022;17.9
ITEM008;48;12;2022;12.7
ITEM008;49;12;2022;11.2
ITEM008;50;12;2022;12.9
ITEM008;51;12;2022;16.2
ITEM008;52;12;2022;8.7
ITEM008;1;1;2023;9.6
ITEM008;2;1;2023;8.4
ITEM008;3;1;2023;1.8
ITEM008;4;1;2023;9.1
ITEM008;5;2;2023;12.9
ITEM008;6;2;2023;14.2
ITEM008;7;2;2023;11.4
ITEM008;8;2;2023;12.3
ITEM008;9;3;2023;0.0
ITEM008;10;3;2023;16.5
ITEM008;11;3;2023;13.5
ITEM008;12;3;2023;15.9
ITEM008;13;4;2023;13.0
ITEM008;14;4;2023;0.0
ITEM008;15;4;2023;14.4
ITEM008;16;4;2023;20.6
ITEM008;17;5;2023;18.6
ITEM008;18;5;2023;13.7
ITEM008;19;5;2023;19.4
ITEM008;20;5;2023;14.4
ITEM008;21;6;2023;19.0
ITEM008;22;6;2023;15.3
ITEM008;23;6;2023;14.4
ITEM008;24;6;2023;22.9
ITEM008;25;7;2023;16.9
ITEM008;26;7;2023;0.0
ITEM008;27;7;2023;17.6
ITEM008;28;7;2023;14.2
ITEM008;29;8;2023;16.1
ITEM008;30;8;2023;13.4
ITEM008;31;8;2023;0.0
ITEM008;32;8;2023;17.8
ITEM008;33;9;2023;14.9
ITEM008;34;9;2023;15.9
ITEM008;35;9;2023;15.9
ITEM008;36;9;2023;15.3
ITEM008;37;10;2023;14.5
ITEM008;38;10;2023;13.7
ITEM008;39;10;2023;11.7
ITEM008;40;10;2023;15.5
ITEM008;41;11;2023;10.8
ITEM008;42;11;2023;0.0
ITEM008;43;11;2023;10.0
ITEM008;44;11;2023;9.8
ITEM008;45;12;2023;0.0
ITEM008;46;12;2023;6.0
ITEM008;47;12;2023;15.6
ITEM008;48;12;2023;10.8
ITEM008;49;12;2023;15.8
ITEM008;50;12;2023;0.0
ITEM008;51;12;2023;12.1
ITEM008;52;12;2023;6.7
ITEM008;1;1;2024;12.7
ITEM008;2;1;2024;10.8
ITEM008;3;1;2024;11.0
ITEM008;4;1;2024;13.4
ITEM008;5;2;2024;8.0
ITEM008;6;2;2024;7.2
ITEM008;7;2;2024;14.5
ITEM008;8;2;2024;0.0
ITEM008;9;3;2024;10.2
ITEM008;10;3;2024;19.6
ITEM008;11;3;2024;9.1
ITEM008;12;3;2024;15.1
ITEM008;13;4;2024;14.6
ITEM008;14;4;2024;14.6
ITEM008;15;4;2024;0.0
ITEM008;16;4;2024;21.3
ITEM008;17;5;2024;0.0
ITEM008;18;5;2024;16.7
ITEM008;19;5;2024;16.6
ITEM008;20;5;2024;19.9
ITEM008;21;6;2024;13.5
ITEM008;22;6;2024;19.8
ITEM008;23;6;2024;19.0
ITEM008;24;6;2024;16.5
ITEM008;25;7;2024;19.6
ITEM008;26;7;2024;18.2
ITEM008;27;7;2024;23.3
ITEM008;28;7;2024;17.1
ITEM008;29;8;2024;14.4
ITEM008;30;8;2024;18.3
ITEM008;31;8;2024;0.0
ITEM008;32;8;2024;15.9
ITEM008;33;9;2024;11.6
ITEM008;34;9;2024;16.6
ITEM008;35;9;2024;12.8
ITEM008;36;9;2024;0.0
ITEM008;37;10;2024;19.3
ITEM008;38;10;2024;11.7
ITEM008;39;10;2024;14.1
ITEM008;40;10;2024;0.0
ITEM008;41;11;2024;8.8
ITEM008;42;11;2024;14.3
ITEM008;43;11;2024;4.3
ITEM008;44;11;2024;12.6
ITEM008;45;12;2024;3.3
ITEM008;46;12;2024;11.7
ITEM008;47;12;2024;16.4
ITEM008;48;12;2024;0.0
ITEM008;49;12;2024;15.0
ITEM008;50;12;2024;18.3
ITEM008;51;12;2024;22.3
ITEM008;52;12;2024;4.4
ITEM008;1;1;2025;6.6
ITEM008;2;1;2025;5.6
ITEM008;3;1;2025;9.4
ITEM008;4;1;2025;13.2
ITEM008;5;2;2025;6.6
ITEM008;6;2;2025;11.4
ITEM008;7;2;2025;14.7
ITEM008;8;2;2025;0.0
ITEM008;9;3;2025;5.4
ITEM008;10;3;2025;14.4
ITEM008;11;3;2025;18.1
ITEM008;12;3;2025;11.8
ITEM008;13;4;2025;10.3
ITEM008;14;4;2025;0.0
ITEM008;15;4;2025;0.0
ITEM008;16;4;2025;15.7
ITEM008;17;5;2025;15.6
ITEM008;18;5;2025;18.1
ITEM008;19;5;2025;15.1
ITEM008;20;5;2025;0.0
ITEM008;21;6;2025;20.8
ITEM008;22;6;2025;15.4
ITEM008;23;6;2025;13.8
ITEM008;24;6;2025;16.9
ITEM008;25;7;2025;17.4
ITEM008;26;7;2025;20.0
ITEM008;27;7;2025;16.6
ITEM008;28;7;2025;22.4
ITEM008;29;8;2025;18.0
ITEM008;30;8;2025;14.9
ITEM008;31;8;2025;18.1
ITEM008;32;8;2025;0.0
ITEM008;33;9;2025;17.7
ITEM008;34;9;2025;10.7
ITEM008;35;9;2025;13.5
ITEM008;36;9;2025;14.8
ITEM008;37;10;2025;15.3
ITEM008;38;10;2025;12.3
ITEM008;39;10;2025;11.3
ITEM008;40;10;2025;17.1
ITEM008;41;11;2025;13.3
ITEM008;42;11;2025;12.1
ITEM008;43;11;2025;8.7
ITEM008;44;11;2025;6.7
ITEM008;45;12;2025;11.0
ITEM008;46;12;2025;11.8
ITEM008;47;12;2025;16.8
ITEM008;48;12;2025;18.7
ITEM008;49;12;2025;18.8
ITEM008;50;12;2025;0.0
ITEM008;51;12;2025;12.3
ITEM008;52;12;2025;8.4
ITEM008;1;1;2026;0.0
ITEM008;2;1;2026;10.2
ITEM008;3;1;2026;12.6
ITEM008;4;1;2026;12.2
ITEM008;5;2;2026;4.9
ITEM008;6;2;2026;15.2
ITEM008;7;2;2026;11.0
ITEM008;8;2;2026;10.5
ITEM008;9;3;2026;16.9
ITEM008;10;3;2026;16.1
ITEM008;11;3;2026;18.5
ITEM008;12;3;2026;0.0
ITEM008;13;4;2026;15.0
ITEM008;14;4;2026;17.1
ITEM008;15;4;2026;14.1
ITEM008;16;4;2026;13.6
ITEM008;17;5;2026;0.0
ITEM008;18;5;2026;23.1
ITEM008;19;5;2026;17.2
ITEM008;20;5;2026;13.9
ITEM008;21;6;2026;18.8
ITEM008;22;6;2026;17.7
ITEM009;7;2;2023;176.9
ITEM009;8;2;2023;173.8
ITEM009;9;3;2023;190.1
ITEM009;10;3;2023;195.0
ITEM009;11;3;2023;217.9
ITEM009;12;3;2023;220.6
ITEM009;13;4;2023;202.2
ITEM009;14;4;2023;245.6
ITEM009;15;4;2023;254.3
ITEM009;16;4;2023;303.3
ITEM009;17;5;2023;298.6
ITEM009;18;5;2023;277.1
ITEM009;19;5;2023;270.1
ITEM009;20;5;2023;262.0
ITEM009;21;6;2023;281.8
ITEM009;22;6;2023;263.8
ITEM009;23;6;2023;302.2
ITEM009;24;6;2023;241.5
ITEM009;25;7;2023;295.6
ITEM009;26;7;2023;0.0
ITEM009;27;7;2023;316.5
ITEM009;28;7;2023;249.0
ITEM009;29;8;2023;233.8
ITEM009;30;8;2023;284.6
ITEM009;31;8;2023;261.0
ITEM009;32;8;2023;237.2
ITEM009;33;9;2023;246.2
ITEM009;34;9;2023;204.8
ITEM009;35;9;2023;226.2
ITEM009;36;9;2023;181.4
ITEM009;37;10;2023;208.8
ITEM009;38;10;2023;178.4
ITEM009;39;10;2023;181.0
ITEM009;40;10;2023;173.1
ITEM009;41;11;2023;198.3
ITEM009;42;11;2023;162.3
ITEM009;43;11;2023;166.0
ITEM009;44;11;2023;149.2
ITEM009;45;12;2023;0.0
ITEM009;46;12;2023;125.4
ITEM009;47;12;2023;242.6
ITEM009;48;12;2023;259.9
ITEM009;49;12;2023;277.4
ITEM009;50;12;2023;278.9
ITEM009;51;12;2023;242.6
ITEM009;52;12;2023;148.9
ITEM009;1;1;2024;125.7
ITEM009;2;1;2024;166.8
ITEM009;3;1;2024;138.5
ITEM009;4;1;2024;182.7
ITEM009;5;2;2024;178.1
ITEM009;6;2;2024;161.7
ITEM009;7;2;2024;198.4
ITEM009;8;2;2024;183.0
ITEM009;9;3;2024;262.6
ITEM009;10;3;2024;206.1
ITEM009;11;3;2024;217.0
ITEM009;12;3;2024;172.5
ITEM009;13;4;2024;243.8
ITEM009;14;4;2024;218.6
ITEM009;15;4;2024;0.0
ITEM009;16;4;2024;240.8
ITEM009;17;5;2024;297.7
ITEM009;18;5;2024;275.7
ITEM009;19;5;2024;295.3
ITEM009;20;5;2024;294.2
ITEM009;21;6;2024;323.6
ITEM009;22;6;2024;248.4
ITEM009;23;6;2024;279.0
ITEM009;24;6;2024;299.8
ITEM009;25;7;2024;259.0
ITEM009;26;7;2024;313.0
ITEM009;27;7;2024;292.9
ITEM009;28;7;2024;269.6
ITEM009;29;8;2024;275.7
ITEM009;30;8;2024;219.7
ITEM009;31;8;2024;245.1
ITEM009;32;8;2024;0.0
ITEM009;33;9;2024;231.2
ITEM009;34;9;2024;192.7
ITEM009;35;9;2024;215.6
ITEM009;36;9;2024;162.3
ITEM009;37;10;2024;203.0
ITEM009;38;10;2024;214.0
ITEM009;39;10;2024;141.3
ITEM009;40;10;2024;184.9
ITEM009;41;11;2024;188.1
ITEM009;42;11;2024;194.9
ITEM009;43;11;2024;133.6
ITEM009;44;11;2024;135.5
ITEM009;45;12;2024;164.8
ITEM009;46;12;2024;121.2
ITEM009;47;12;2024;284.2
ITEM009;48;12;2024;242.6
ITEM009;49;12;2024;282.0
ITEM009;50;12;2024;242.6
ITEM009;51;12;2024;299.5
ITEM009;52;12;2024;165.5
ITEM009;1;1;2025;141.0
ITEM009;2;1;2025;185.6
ITEM009;3;1;2025;153.3
ITEM009;4;1;2025;168.0
ITEM009;5;2;2025;189.7
ITEM009;6;2;2025;190.5
ITEM009;7;2;2025;205.7
ITEM009;8;2;2025;200.9
ITEM009;9;3;2025;198.9
ITEM009;10;3;2025;221.2
ITEM009;11;3;2025;242.0
ITEM009;12;3;2025;254.8
ITEM009;13;4;2025;237.3
ITEM009;14;4;2025;258.3
ITEM009;15;4;2025;280.9
ITEM009;16;4;2025;330.2
ITEM009;17;5;2025;268.2
ITEM009;18;5;2025;280.6
ITEM009;19;5;2025;259.1
ITEM009;20;5;2025;288.3
ITEM009;21;6;2025;300.2
ITEM009;22;6;2025;295.6
ITEM009;23;6;2025;280.6
ITEM009;24;6;2025;293.3
ITEM009;25;7;2025;275.8
ITEM009;26;7;2025;319.9
ITEM009;27;7;2025;298.6
ITEM009;28;7;2025;278.0
ITEM009;29;8;2025;268.5
ITEM009;30;8;2025;290.6
ITEM009;31;8;2025;228.9
ITEM009;32;8;2025;290.3
ITEM009;33;9;2025;272.0
ITEM009;34;9;2025;0.0
ITEM009;35;9;2025;240.2
ITEM009;36;9;2025;198.9
ITEM009;37;10;2025;184.8
ITEM009;38;10;2025;166.2
ITEM009;39;10;2025;164.1
ITEM009;40;10;2025;220.4
ITEM009;41;11;2025;204.3
ITEM009;42;11;2025;170.1
ITEM009;43;11;2025;142.2
ITEM009;44;11;2025;182.6
ITEM009;45;12;2025;168.3
ITEM009;46;12;2025;149.5
ITEM009;47;12;2025;268.6
ITEM009;48;12;2025;291.6
ITEM009;49;12;2025;222.6
ITEM009;50;12;2025;218.2
ITEM009;51;12;2025;294.2
ITEM009;52;12;2025;192.9
ITEM009;1;1;2026;151.8
ITEM009;2;1;2026;123.1
ITEM009;3;1;2026;177.8
ITEM009;4;1;2026;141.1
ITEM009;5;2;2026;186.8
ITEM009;6;2;2026;193.5
ITEM009;7;2;2026;205.2
ITEM009;8;2;2026;215.2
ITEM009;9;3;2026;207.1
ITEM009;10;3;2026;190.9
ITEM009;11;3;2026;250.0
ITEM009;12;3;2026;247.2
ITEM009;13;4;2026;250.8
ITEM009;14;4;2026;229.7
ITEM009;15;4;2026;253.4
ITEM009;16;4;2026;280.0
ITEM009;17;5;2026;330.4
ITEM009;18;5;2026;264.0
ITEM009;19;5;2026;0.0
ITEM009;20;5;2026;318.7
ITEM009;21;6;2026;279.1
ITEM009;22;6;2026;323.9
ITEM009;23;6;2026;267.3
ITEM009;24;6;2026;271.3
ITEM009;25;7;2026;327.2
ITEM009;26;7;2026;313.5
ITEM009;27;7;2026;326.7
ITEM009;28;7;2026;326.3
ITEM009;29;8;2026;310.8
ITEM009;30;8;2026;246.2
ITEM009;31;8;2026;262.8
ITEM009;32;8;2026;202.1
ITEM009;33;9;2026;252.1
ITEM009;34;9;2026;257.2
ITEM009;35;9;2026;252.3
ITEM009;36;9;2026;216.9
ITEM009;37;10;2026;204.1
ITEM009;38;10;2026;208.2
ITEM009;39;10;2026;198.0
ITEM009;40;10;2026;172.4
ITEM009;41;11;2026;152.5
ITEM009;42;11;2026;164.0
ITEM009;43;11;2026;177.8
ITEM009;44;11;2026;157.9
ITEM009;45;12;2026;114.5
ITEM009;46;12;2026;109.5
ITEM009;47;12;2026;276.6
ITEM009;48;12;2026;268.9
ITEM009;49;12;2026;274.6
ITEM009;50;12;2026;287.2
ITEM009;51;12;2026;272.2
ITEM009;52;12;2026;134.6
ITEM010;26;7;2022;0.0
ITEM010;27;7;2022;18.0
ITEM010;28;7;2022;16.3
ITEM010;29;8;2022;21.1
ITEM010;30;8;2022;18.0
ITEM010;31;8;2022;0.0
ITEM010;32;8;2022;13.5
ITEM010;33;9;2022;13.0
ITEM010;34;9;2022;14.9
ITEM010;35;9;2022;0.0
ITEM010;36;9;2022;11.0
ITEM010;37;10;2022;8.3
ITEM010;38;10;2022;11.0
ITEM010;39;10;2022;12.4
ITEM010;40;10;2022;8.2
ITEM010;41;11;2022;0.0
ITEM010;42;11;2022;12.2
ITEM010;43;11;2022;0.0
ITEM010;44;11;2022;8.3
ITEM010;45;12;2022;0.0
ITEM010;46;12;2022;5.8
ITEM010;47;12;2022;13.4
ITEM010;48;12;2022;0.0
ITEM010;49;12;2022;19.0
ITEM010;50;12;2022;14.7
ITEM010;51;12;2022;0.0
ITEM010;52;12;2022;9.3
ITEM010;1;1;2023;9.2
ITEM010;2;1;2023;12.8
ITEM010;3;1;2023;8.7
ITEM010;4;1;2023;9.6
ITEM010;5;2;2023;9.0
ITEM010;6;2;2023;0.0
ITEM010;7;2;2023;0.0
ITEM010;8;2;2023;16.1
ITEM010;9;3;2023;0.0
ITEM011;21;6;2022;86.1
ITEM011;22;6;2022;69.1
ITEM011;23;6;2022;66.5
ITEM011;24;6;2022;74.3
ITEM011;25;7;2022;66.5
ITEM011;26;7;2022;82.6
ITEM011;27;7;2022;81.8
ITEM011;28;7;2022;68.9
ITEM011;29;8;2022;69.5
ITEM011;30;8;2022;64.4
ITEM011;31;8;2022;58.2
ITEM011;32;8;2022;57.8
ITEM011;33;9;2022;58.0
ITEM011;34;9;2022;64.0
ITEM011;35;9;2022;62.9
ITEM011;36;9;2022;63.7
ITEM011;37;10;2022;43.1
ITEM011;38;10;2022;51.0
ITEM011;39;10;2022;51.6
ITEM011;40;10;2022;34.4
ITEM011;41;11;2022;39.2
ITEM011;42;11;2022;24.5
ITEM011;43;11;2022;39.1
ITEM011;44;11;2022;42.3
ITEM011;45;12;2022;22.2
ITEM011;46;12;2022;26.1
ITEM011;47;12;2022;58.2
ITEM011;48;12;2022;55.7
ITEM011;49;12;2022;63.1
ITEM011;50;12;2022;66.3
ITEM011;51;12;2022;68.0
ITEM011;52;12;2022;37.6
ITEM011;1;1;2023;45.0
ITEM011;2;1;2023;34.0
ITEM011;3;1;2023;33.3
ITEM011;4;1;2023;49.7
ITEM011;5;2;2023;39.8
ITEM011;6;2;2023;38.3
ITEM011;7;2;2023;54.4
ITEM011;8;2;2023;45.0
ITEM011;9;3;2023;53.9
ITEM011;10;3;2023;48.4
ITEM011;11;3;2023;58.8
ITEM011;12;3;2023;62.2
ITEM011;13;4;2023;70.2
ITEM011;14;4;2023;60.6
ITEM011;15;4;2023;65.8
ITEM011;16;4;2023;69.8
ITEM011;17;5;2023;69.0
ITEM011;18;5;2023;65.5
ITEM011;19;5;2023;79.3
ITEM011;20;5;2023;73.8
ITEM011;21;6;2023;63.3
ITEM011;22;6;2023;66.5
ITEM011;23;6;2023;72.3
ITEM011;24;6;2023;70.7
ITEM011;25;7;2023;0.0
ITEM011;26;7;2023;65.7
ITEM011;27;7;2023;83.6
ITEM011;28;7;2023;77.9
ITEM011;29;8;2023;78.5
ITEM011;30;8;2023;78.6
ITEM011;31;8;2023;63.1
ITEM011;32;8;2023;67.2
ITEM011;33;9;2023;45.8
ITEM011;34;9;2023;61.8
